tconst	averageRating	numVotes
tt0659311	7.6	92
tt0659321	7.1	74
tt0659331	6.5	86
tt0659353	6.6	11
tt0659387	7.9	14
tt0659498	6.2	11
tt0659516	7.4	11
tt0659589	7.1	11
tt0659614	7.3	135
tt0659624	6.8	139
tt0659636	7.5	9
tt0659648	7.9	9
tt0659658	8.0	11
tt0659669	8.7	10
tt0659679	6.8	45
tt0659689	8.0	61
tt0659701	8.3	9
tt0659728	7.4	276
tt0659738	7.5	205
tt0659749	8.0	5
tt0659786	7.9	25
tt0659796	7.6	25
tt0659806	7.6	24
tt0659816	7.6	18
tt0659826	8.4	22
tt0659836	8.3	19
tt0659846	8.5	32
tt0659856	7.2	20
tt0659888	6.8	73
tt0659898	6.3	111
tt0659908	6.9	61
tt0659918	7.0	70
tt0659928	6.9	67
tt0659938	7.4	141
tt0659948	7.1	67
tt0659958	7.4	76
tt0659968	7.8	87
tt0659978	6.8	62
tt0659988	7.3	67
tt0659998	7.9	76
tt0660008	7.2	130
tt0660018	7.5	75
tt0660028	7.5	93
tt0660038	7.1	101
tt0660048	7.0	71
tt0660097	6.6	10
tt0660175	7.6	310
tt0660185	7.7	308
tt0660195	7.7	451
tt0660205	7.7	317
tt0660215	8.0	343
tt0660225	8.4	474
tt0660235	8.0	343
tt0660245	7.8	364
tt0660331	8.4	15
tt0660341	6.6	6
tt0660413	8.3	28
tt0660423	7.3	45
tt0660433	7.5	24
tt0660457	6.8	13
tt0660580	7.1	97
tt0660590	7.1	177
tt0660600	7.5	174
tt0660610	7.5	84
tt0660620	7.7	129
tt0660630	7.5	109
tt0660640	7.4	170
tt0660650	7.8	118
tt0660660	8.2	134
tt0660670	7.2	84
tt0660680	7.0	135
tt0660690	7.3	185
tt0660700	7.0	81
tt0660710	7.7	122
tt0660720	7.7	137
tt0660730	7.1	144
tt0660740	7.3	241
tt0660750	7.3	142
tt0660760	8.3	152
tt0660792	7.4	361
tt0660807	6.0	244
tt0660831	5.5	158
tt0660854	7.1	272
tt0660884	7.4	8
tt0660898	7.4	6
tt0660910	6.3	18
tt0660920	6.3	15
tt0660930	6.7	18
tt0660940	5.3	13
tt0660954	6.9	48
tt0660991	7.3	105
tt0661025	7.7	8
tt0661045	7.5	56
tt0661056	9.1	44
tt0661075	5.3	15
tt0661099	3.3	11
tt0661129	6.0	9
tt0661159	8.2	399
tt0661169	7.9	464
tt0661179	8.0	437
tt0661189	8.0	529
tt0661199	7.7	491
tt0661278	7.2	8
tt0661371	6.6	6
tt0661381	7.1	12
tt0661412	7.0	7
tt0661483	7.8	22
tt0662130	7.7	70
tt0662140	7.4	77
tt0662150	7.7	73
tt0662160	8.1	88
tt0662170	8.0	76
tt0662180	8.3	18
tt0662190	7.8	12
tt0662200	5.4	10
tt0662210	8.3	11
tt0662220	7.2	10
tt0662230	8.0	16
tt0662240	7.6	11
tt0662273	8.5	16
tt0662283	7.8	21
tt0662293	7.1	13
tt0662305	7.2	7
tt0662319	8.4	279
tt0662329	8.0	392
tt0662339	7.5	305
tt0662349	8.0	180
tt0662359	7.9	240
tt0662369	8.5	202
tt0662379	8.1	183
tt0662389	8.5	255
tt0662399	7.7	162
tt0662409	7.4	115
tt0662419	8.1	201
tt0662433	6.8	14
tt0662495	7.5	9
tt0662512	6.8	10
tt0662621	7.3	7
tt0662639	7.7	66
tt0663058	7.5	32
tt0663068	7.7	25
tt0663078	7.7	32
tt0663095	8.5	63
tt0663105	7.8	62
tt0663134	7.3	16
tt0663217	7.3	351
tt0663227	7.3	267
tt0663255	6.7	10
tt0663265	8.0	10
tt0663276	7.6	9
tt0663286	8.0	10
tt0663296	7.6	9
tt0663316	8.2	13
tt0663584	6.6	18
tt0663594	7.3	16
tt0663609	9.7	42
tt0663650	2.8	8
tt0663689	1.4	9
tt0663756	1.5	8
tt0663791	2.0	9
tt0663815	1.7	8
tt0663861	8.9	1562
tt0663871	8.4	709
tt0663881	7.7	424
tt0663891	7.5	503
tt0663901	7.6	424
tt0663911	7.2	431
tt0663921	7.3	433
tt0664025	7.5	82
tt0664068	5.8	7
tt0664120	6.0	6
tt0664169	6.6	7
tt0664188	8.7	11
tt0664198	8.9	16
tt0664208	7.9	11
tt0664218	7.9	95
tt0664228	8.1	113
tt0664238	8.0	69
tt0664248	8.0	81
tt0664258	7.1	100
tt0664268	7.8	89
tt0664278	7.0	61
tt0664288	7.7	74
tt0664298	7.8	72
tt0664308	8.5	79
tt0664318	7.0	72
tt0664353	9.2	8
tt0664383	7.9	78
tt0664395	7.8	70
tt0664405	6.1	9
tt0664415	7.4	12
tt0664425	7.0	12
tt0664442	8.2	23
tt0664452	6.2	22
tt0664462	6.8	20
tt0664502	8.5	2089
tt0664512	8.0	6280
tt0664522	8.1	7498
tt0664635	8.0	12
tt0664655	8.3	23
tt0664704	7.3	190
tt0664741	6.4	14
tt0664752	9.4	48
tt0664902	6.6	22
tt0664926	9.4	16
tt0665007	9.4	10
tt0665414	6.3	58
tt0665431	8.3	82
tt0665441	7.5	67
tt0665451	6.9	61
tt0665461	7.1	68
tt0665471	7.7	72
tt0665481	7.1	71
tt0665491	6.0	70
tt0665570	8.0	10
tt0665661	6.1	11
tt0665673	6.4	11
tt0665684	8.0	19
tt0665694	7.7	17
tt0665704	8.1	21
tt0665714	8.6	25
tt0665724	8.6	21
tt0665734	8.8	27
tt0665765	7.4	114
tt0665775	7.4	113
tt0665785	5.8	104
tt0665795	8.6	122
tt0665805	6.7	107
tt0665815	7.7	105
tt0665825	7.6	100
tt0665835	6.5	97
tt0665845	8.0	131
tt0665855	7.4	100
tt0665865	7.2	104
tt0665875	6.2	100
tt0665885	8.0	114
tt0665895	7.5	196
tt0665905	7.9	157
tt0665915	7.6	172
tt0665925	8.4	132
tt0665937	6.7	6
tt0666144	6.5	9
tt0666157	7.2	7
tt0666172	4.4	7
tt0666187	5.9	16
tt0666199	7.9	267
tt0666212	8.3	368
tt0666222	8.8	677
tt0666232	7.9	371
tt0666242	8.4	471
tt0666252	8.2	373
tt0666262	8.2	385
tt0666273	6.8	6
tt0666285	6.7	10
tt0666355	8.4	16
tt0666365	8.4	14
tt0666375	8.5	18
tt0666385	8.4	13
tt0666395	7.3	12
tt0666405	7.7	15
tt0666415	7.9	14
tt0666425	8.4	20
tt0666435	7.7	13
tt0666445	7.6	13
tt0666455	7.7	12
tt0666468	8.0	13
tt0666478	7.0	24
tt0666488	7.3	9
tt0666498	6.7	10
tt0666508	7.4	9
tt0666518	5.9	10
tt0666528	7.7	22
tt0666539	8.0	696
tt0666549	8.2	735
tt0666559	8.9	628
tt0666569	8.9	621
tt0666579	8.1	508
tt0666589	7.7	511
tt0666599	6.4	19
tt0666609	7.2	20
tt0666619	6.0	31
tt0666657	5.4	8
tt0666684	7.7	71
tt0666694	8.2	98
tt0666842	7.7	8
tt0666855	6.1	8
tt0666905	5.0	17
tt0667026	8.3	18
tt0667060	6.7	20
tt0667088	5.4	17
tt0667118	6.2	52
tt0667180	6.1	10
tt0667280	7.5	58
tt0667291	7.6	13
tt0667362	8.0	19
tt0667372	7.2	33
tt0667475	9.4	51
tt0667485	9.1	40
tt0667495	9.2	41
tt0667595	7.7	22
tt0667618	9.6	5
tt0667661	7.0	21
tt0667682	6.4	9
tt0667696	6.0	9
tt0667708	5.2	9
tt0667780	7.0	10
tt0667790	7.6	10
tt0667800	7.3	11
tt0667810	6.2	369
tt0667820	7.7	729
tt0667830	7.6	488
tt0667840	6.4	496
tt0667850	7.8	824
tt0667860	6.8	224
tt0667870	6.7	258
tt0667880	6.1	188
tt0667890	7.8	394
tt0667900	6.6	274
tt0667910	6.3	250
tt0667920	6.9	215
tt0667930	6.6	291
tt0667940	6.5	395
tt0667950	7.1	248
tt0667960	7.0	261
tt0667971	6.5	150
tt0667981	7.8	437
tt0667991	7.2	205
tt0668001	5.9	235
tt0668037	8.7	8
tt0668114	7.4	12
tt0668175	7.9	68
tt0668185	7.7	70
tt0668210	7.9	12
tt0668220	7.4	13
tt0668278	8.1	1849
tt0668288	8.3	2358
tt0668298	8.8	1984
tt0668308	8.3	1926
tt0668318	8.6	1919
tt0668328	8.6	1954
tt0668338	6.7	66
tt0668413	8.5	10
tt0668432	7.0	17
tt0668442	7.0	51
tt0668453	5.2	14
tt0668464	6.8	15
tt0668475	7.0	32
tt0668485	5.6	13
tt0668497	7.5	28
tt0668507	6.8	24
tt0668624	5.7	25
tt0668634	6.4	33
tt0668644	5.5	21
tt0668654	5.1	18
tt0668664	6.4	24
tt0668674	4.9	25
tt0668684	8.1	75
tt0668694	5.8	22
tt0668704	6.2	24
tt0668714	6.5	25
tt0668724	7.7	8
tt0668734	7.4	8
tt0668930	7.3	12
tt0669138	8.0	6
tt0669200	8.0	21
tt0669248	7.0	6
tt0669264	9.7	10
tt0669274	8.7	8
tt0669284	8.7	9
tt0669295	9.2	7
tt0669305	8.6	7
tt0669544	6.2	8
tt0669659	6.9	34
tt0669669	7.3	48
tt0669679	7.0	41
tt0669689	6.8	31
tt0669699	6.8	32
tt0669709	7.1	47
tt0669719	7.7	53
tt0669729	7.2	35
tt0669739	7.1	23
tt0669749	6.8	19
tt0669759	7.5	23
tt0669769	7.4	19
tt0669779	7.3	18
tt0669789	7.2	23
tt0669799	6.5	18
tt0669809	6.6	17
tt0669819	6.8	19
tt0669829	6.4	19
tt0669839	7.5	20
tt0670084	7.6	21
tt0670094	7.9	17
tt0670132	7.8	95
tt0670142	7.3	60
tt0670152	8.2	135
tt0670162	7.7	67
tt0670172	6.9	69
tt0670182	7.5	104
tt0670192	7.0	95
tt0670203	7.3	149
tt0670213	8.3	72
tt0670252	7.9	63
tt0670262	8.1	75
tt0670272	8.1	80
tt0670282	7.7	108
tt0670292	8.4	62
tt0670302	8.0	89
tt0670312	8.4	72
tt0670322	8.3	75
tt0670332	8.0	70
tt0670342	8.0	75
tt0670352	7.7	64
tt0670362	8.2	124
tt0670372	8.5	81
tt0670382	8.7	67
tt0670404	7.6	11
tt0670414	7.5	14
tt0670803	6.8	8
tt0670813	4.7	11
tt0670823	7.3	8
tt0670833	7.0	8
tt0670858	6.7	11
tt0670869	7.0	11
tt0670879	5.9	11
tt0670989	7.7	10
tt0671141	8.2	15
tt0671228	9.0	8
tt0671437	8.4	24
tt0671522	9.0	8
tt0671620	7.8	6
tt0671766	9.0	26
tt0671807	7.8	102
tt0671893	7.7	25
tt0671903	8.1	38
tt0671913	6.4	27
tt0671923	7.3	22
tt0671933	6.9	23
tt0671951	7.8	7
tt0672139	6.8	9
tt0672251	2.2	15
tt0672277	6.6	11
tt0672287	7.7	10
tt0672305	7.7	10
tt0672320	9.6	10
tt0672334	8.2	9
tt0672352	8.5	18
tt0672372	8.2	9
tt0672389	7.0	13
tt0672405	8.6	11
tt0672469	7.3	27
tt0672480	8.0	782
tt0672490	7.9	649
tt0672529	7.3	130
tt0672539	8.3	284
tt0672549	8.7	33
tt0672559	8.1	14
tt0672569	4.4	18
tt0672579	8.8	34
tt0672589	8.5	33
tt0672599	4.7	19
tt0672696	8.8	74
tt0672726	5.6	41
tt0672797	7.2	9
tt0672886	8.0	6
tt0672915	8.0	79
tt0672925	7.8	90
tt0672935	8.0	82
tt0672945	8.0	70
tt0672955	7.8	105
tt0672965	8.1	96
tt0672975	7.6	84
tt0672985	7.8	81
tt0672995	7.6	56
tt0673005	7.0	57
tt0673015	7.5	56
tt0673031	7.7	8
tt0673179	8.3	286
tt0673189	7.7	265
tt0673199	8.3	302
tt0673209	7.9	227
tt0673219	7.6	300
tt0673229	8.0	264
tt0673239	7.8	401
tt0673249	8.3	235
tt0673259	7.7	235
tt0673269	8.5	313
tt0673279	8.2	377
tt0673289	7.7	239
tt0673299	8.5	352
tt0673309	8.0	316
tt0673319	7.8	360
tt0673329	7.8	321
tt0673339	8.2	257
tt0673349	8.2	290
tt0673359	8.1	220
tt0673369	8.4	245
tt0673379	6.8	261
tt0673389	7.7	469
tt0673399	8.1	282
tt0673409	8.3	261
tt0673419	7.9	263
tt0673429	8.0	296
tt0673439	7.8	242
tt0673507	7.7	261
tt0673517	7.1	340
tt0673527	5.9	87
tt0673599	6.8	50
tt0673609	7.4	70
tt0673619	7.4	101
tt0673629	7.2	97
tt0673639	7.0	61
tt0673649	7.6	96
tt0673659	7.6	85
tt0673669	7.6	146
tt0673679	7.6	69
tt0673689	6.8	69
tt0673699	6.5	50
tt0673793	8.7	44
tt0673803	7.2	39
tt0673835	8.1	35
tt0673845	8.0	27
tt0673855	8.2	54
tt0673865	8.3	32
tt0673876	8.0	36
tt0673886	7.7	25
tt0673896	7.2	43
tt0673906	6.6	30
tt0673916	7.7	30
tt0673926	6.9	32
tt0673936	7.4	39
tt0673946	7.6	42
tt0673956	8.0	41
tt0673966	7.3	39
tt0673976	7.4	41
tt0673986	7.2	35
tt0673996	7.4	30
tt0674006	6.3	38
tt0674016	7.4	35
tt0674026	7.5	78
tt0674036	7.5	44
tt0674046	7.5	40
tt0674056	7.4	34
tt0674066	7.4	40
tt0674102	8.3	38
tt0674112	7.3	32
tt0674122	7.8	28
tt0674132	7.8	28
tt0674142	8.3	44
tt0674152	7.6	27
tt0674162	7.7	26
tt0674172	7.6	30
tt0674182	7.6	42
tt0674192	8.8	125
tt0674202	7.9	30
tt0674212	7.6	42
tt0674222	8.4	29
tt0674235	6.8	13
tt0674524	7.6	44
tt0674556	5.7	23
tt0674566	7.7	19
tt0674591	8.3	132
tt0674601	8.8	107
tt0674653	6.4	12
tt0674674	7.4	53
tt0674684	7.4	47
tt0674694	7.6	79
tt0674704	7.9	108
tt0674714	7.7	46
tt0674724	7.4	85
tt0674734	7.6	83
tt0674744	8.1	66
tt0674764	7.8	93
tt0674774	7.7	74
tt0674784	8.2	74
tt0674794	8.2	82
tt0674826	7.2	12
tt0674856	6.7	24
tt0674871	6.7	7
tt0674881	8.4	97
tt0674892	7.8	89
tt0674961	7.4	11
tt0674971	6.8	9
tt0674981	5.9	12
tt0674991	8.5	21
tt0675001	7.6	14
tt0675073	7.8	10
tt0675087	6.7	10
tt0675112	7.1	203
tt0675152	9.5	7
tt0675195	6.8	12
tt0675272	8.3	9
tt0675336	7.1	12
tt0675422	7.6	16
tt0675509	7.2	14
tt0675569	7.3	14
tt0675629	7.7	10
tt0675674	7.7	13
tt0675691	6.9	16
tt0675767	7.9	14
tt0675777	7.3	14
tt0675787	7.5	13
tt0676091	7.2	72
tt0676101	7.8	71
tt0676166	7.2	1393
tt0676182	7.5	1336
tt0676193	7.7	1458
tt0676203	6.6	21
tt0676224	8.6	15
tt0676241	8.1	11
tt0676265	7.2	9
tt0676291	7.8	34
tt0676301	8.0	30
tt0676311	7.2	28
tt0676321	7.9	41
tt0676331	7.0	26
tt0676343	7.1	12
tt0676355	7.9	46
tt0676365	8.3	18
tt0676375	7.2	21
tt0676396	6.2	29
tt0676407	6.5	26
tt0676417	6.0	24
tt0676427	6.0	32
tt0676437	6.3	32
tt0676447	5.9	39
tt0676458	5.4	20
tt0676468	7.1	100
tt0676478	6.2	34
tt0676579	7.4	6
tt0676590	7.7	9
tt0676601	7.7	9
tt0676611	8.0	7
tt0676631	8.8	5
tt0676645	6.9	49
tt0676655	6.8	52
tt0676665	6.6	50
tt0676675	7.7	19
tt0676685	7.4	22
tt0676695	7.7	28
tt0676705	7.7	37
tt0676715	7.7	18
tt0676728	10.0	9
tt0676855	8.1	68
tt0676865	8.2	63
tt0676875	8.3	81
tt0676885	8.2	81
tt0676895	8.1	81
tt0676968	8.0	201
tt0677195	6.9	60
tt0677205	6.8	78
tt0677215	8.2	132
tt0677225	7.1	67
tt0677235	4.9	281
tt0677245	8.2	321
tt0677255	8.1	282
tt0677265	8.4	280
tt0677275	7.7	104
tt0677285	8.3	108
tt0677295	8.3	94
tt0677305	7.7	87
tt0677315	8.2	216
tt0677325	7.7	215
tt0677335	8.1	211
tt0677345	5.6	206
tt0677355	6.8	62
tt0677365	7.5	60
tt0677375	7.9	65
tt0677385	7.0	76
tt0677395	7.2	66
tt0677405	7.0	68
tt0677415	7.1	63
tt0677425	8.5	69
tt0677435	8.3	64
tt0677445	7.1	61
tt0677455	6.5	272
tt0677465	5.9	268
tt0677475	6.2	291
tt0677485	5.1	272
tt0677495	6.5	64
tt0677505	6.6	58
tt0677515	6.4	55
tt0677525	8.7	67
tt0677535	5.7	294
tt0677545	7.4	287
tt0677555	7.8	295
tt0677565	6.8	301
tt0677575	7.6	283
tt0677587	7.2	141
tt0677597	7.3	161
tt0677607	6.0	12
tt0677617	3.0	41
tt0677628	3.5	43
tt0677700	9.0	6
tt0677721	7.3	73
tt0677731	7.1	85
tt0677741	7.1	235
tt0677751	7.7	83
tt0677761	7.8	99
tt0677771	7.8	104
tt0677781	7.6	84
tt0677791	7.3	75
tt0677801	7.9	88
tt0677811	7.7	246
tt0677821	7.5	158
tt0677831	7.4	87
tt0677841	8.2	96
tt0677851	6.9	100
tt0677861	8.0	93
tt0677871	7.6	79
tt0677952	1.9	27
tt0678006	8.2	21
tt0678016	8.3	23
tt0678026	7.3	15
tt0678036	8.1	20
tt0678060	8.6	131
tt0678070	8.4	143
tt0678080	8.2	126
tt0678092	7.9	130
tt0678102	8.0	135
tt0678112	7.3	162
tt0678122	7.8	129
tt0678132	8.5	124
tt0678145	8.6	10
tt0678155	8.8	10
tt0678389	6.4	16
tt0678405	7.3	10
tt0678474	8.6	5
tt0678484	9.2	6089
tt0678494	7.6	15
tt0678504	7.5	15
tt0678514	7.8	14
tt0678524	7.8	13
tt0678534	7.7	12
tt0678544	7.7	12
tt0678554	7.8	11
tt0678564	8.5	32
tt0678574	8.5	13
tt0678584	8.3	12
tt0678594	8.3	13
tt0678604	8.0	11
tt0678614	8.1	11
tt0678624	8.1	11
tt0678634	8.0	13
tt0678644	7.7	13
tt0678654	7.9	12
tt0678664	8.4	23
tt0678674	8.0	11
tt0678684	7.4	11
tt0678694	7.8	12
tt0678704	7.7	13
tt0678714	7.4	11
tt0678724	7.8	11
tt0678734	8.6	14
tt0678744	7.8	10
tt0678754	8.1	11
tt0678764	7.8	10
tt0678774	7.8	11
tt0678784	8.1	21
tt0678794	8.0	13
tt0678804	8.0	11
tt0678814	8.2	13
tt0678824	8.0	12
tt0678834	8.4	14
tt0678844	8.6	13
tt0678854	8.3	15
tt0678864	8.0	12
tt0678874	8.1	12
tt0678884	8.5	20
tt0678894	8.0	11
tt0678904	8.0	10
tt0678914	8.0	11
tt0678924	8.0	12
tt0678934	7.8	13
tt0678944	7.8	12
tt0678954	7.9	10
tt0678964	7.8	11
tt0678974	7.8	12
tt0678984	8.9	19
tt0678994	8.2	17
tt0679004	8.1	10
tt0679014	7.5	10
tt0679024	8.1	13
tt0679034	7.9	9
tt0679044	7.3	9
tt0679054	8.5	13
tt0679064	7.9	10
tt0679074	7.3	9
tt0679084	8.7	14
tt0679094	8.1	16
tt0679104	7.8	10
tt0679114	7.6	11
tt0679124	8.5	14
tt0679134	9.3	31
tt0679144	8.1	16
tt0679154	8.2	17
tt0679164	8.0	17
tt0679174	8.4	1125
tt0679184	7.7	799
tt0679208	8.8	9
tt0679218	6.4	39
tt0679230	7.7	17
tt0679292	7.5	106
tt0679302	7.5	114
tt0679312	7.4	107
tt0679322	7.8	103
tt0679332	7.9	111
tt0679342	7.4	142
tt0679647	7.4	76
tt0679657	7.2	79
tt0679668	8.2	92
tt0679678	7.7	76
tt0679688	7.4	80
tt0679698	7.1	128
tt0679708	8.1	82
tt0679718	7.5	136
tt0679731	8.7	7
tt0679748	8.8	6
tt0679758	7.8	70
tt0679837	7.2	18
tt0679847	7.6	12
tt0679857	7.7	10
tt0679873	9.2	13
tt0679886	9.2	12
tt0679903	8.4	13
tt0679919	7.5	26
tt0679937	7.4	21
tt0679969	8.2	5
tt0679984	5.9	27
tt0679994	6.0	28
tt0680004	5.8	43
tt0680014	6.0	39
tt0680024	6.7	42
tt0680034	7.2	63
tt0680044	8.7	54
tt0680054	8.8	42
tt0680064	6.8	16
tt0680074	6.9	11
tt0680084	5.6	21
tt0680094	5.2	26
tt0680104	5.9	18
tt0680114	7.2	75
tt0680124	6.2	22
tt0680134	7.4	13
tt0680144	7.3	10
tt0680154	7.5	16
tt0680222	8.1	2018
tt0680246	8.0	9
tt0680256	8.0	10
tt0680267	8.0	9
tt0680277	8.3	15
tt0680289	7.9	40
tt0680308	7.6	28
tt0680329	7.2	43
tt0680343	8.7	20
tt0680355	7.8	36
tt0680518	5.9	54
tt0680528	6.6	33
tt0680538	7.0	29
tt0680548	6.4	32
tt0680558	7.4	33
tt0680571	8.1	34
tt0680581	8.9	49
tt0680591	8.2	37
tt0680601	8.3	52
tt0680611	7.6	44
tt0680621	7.8	42
tt0680631	8.0	35
tt0680641	7.8	57
tt0680652	5.7	8
tt0680662	6.5	12
tt0680672	6.1	11
tt0680682	6.5	16
tt0680692	6.8	10
tt0681011	4.6	5
tt0681028	7.9	172
tt0681038	7.4	120
tt0681048	7.7	122
tt0681058	7.6	115
tt0681101	7.4	412
tt0681111	7.6	665
tt0681122	8.1	634
tt0681132	8.2	449
tt0681142	7.0	466
tt0681152	7.3	417
tt0681162	7.5	445
tt0681172	7.8	618
tt0681182	9.0	823
tt0681192	7.3	78
tt0681253	8.5	30
tt0681263	8.2	22
tt0681283	7.3	8
tt0681301	8.3	255
tt0681311	8.5	304
tt0681321	8.3	204
tt0681331	8.5	228
tt0681341	9.0	262
tt0681351	8.2	190
tt0681361	8.4	203
tt0681371	8.1	210
tt0681456	7.8	20
tt0681736	7.6	139
tt0681746	7.1	98
tt0681756	7.6	87
tt0681766	7.1	65
tt0681776	6.4	73
tt0681786	6.5	61
tt0681796	7.6	101
tt0681806	7.3	64
tt0681816	7.3	76
tt0681826	6.5	66
tt0681836	7.3	100
tt0681846	7.4	93
tt0681856	7.4	108
tt0681866	7.2	79
tt0681876	7.0	88
tt0681889	7.7	6
tt0681899	7.5	14
tt0681978	4.6	5
tt0682189	8.5	26
tt0682199	8.8	63
tt0682210	7.4	26
tt0682221	6.6	11
tt0682231	5.9	11
tt0682256	7.4	16
tt0682290	9.0	6
tt0682314	7.8	7
tt0682345	7.8	26
tt0682400	8.0	7
tt0682410	8.6	8
tt0682442	4.8	10
tt0682452	5.3	10
tt0682535	6.9	10
tt0682546	6.8	7
tt0682556	5.6	8
tt0682576	7.8	29
tt0682586	7.0	28
tt0682596	6.7	88
tt0682606	7.8	85
tt0682638	6.2	17
tt0682669	7.1	21
tt0682691	6.8	14
tt0682722	7.4	10
tt0682777	7.2	41
tt0682787	7.1	44
tt0682797	7.2	38
tt0682807	6.8	46
tt0682817	6.8	42
tt0682827	6.2	53
tt0682861	8.7	12
tt0682871	8.2	15
tt0682895	6.5	29
tt0682905	7.1	25
tt0682915	6.7	17
tt0682925	7.4	17
tt0682935	8.2	19
tt0682945	7.0	17
tt0682955	7.3	15
tt0682971	7.6	61
tt0682981	7.6	93
tt0682991	7.6	159
tt0683001	8.3	86
tt0683011	8.1	96
tt0683021	8.2	90
tt0683031	8.0	106
tt0683041	8.3	80
tt0683051	7.7	66
tt0683061	8.2	89
tt0683071	7.4	129
tt0683081	7.4	126
tt0683091	7.9	94
tt0683101	8.0	92
tt0683111	7.9	110
tt0683121	7.7	87
tt0683131	8.0	81
tt0683141	8.1	100
tt0683151	7.8	109
tt0683161	8.3	95
tt0683171	8.1	81
tt0683181	7.2	78
tt0683191	6.3	103
tt0683201	5.6	103
tt0683211	6.5	108
tt0683221	6.7	130
tt0683231	5.4	92
tt0683241	6.4	108
tt0683337	9.1	88
tt0683347	8.2	119
tt0683422	7.7	8
tt0683503	8.4	9
tt0683535	8.4	9
tt0683565	7.6	22
tt0683576	7.3	20
tt0683586	7.4	20
tt0683596	7.2	22
tt0683606	7.3	95
tt0683616	8.2	84
tt0683660	8.5	21
tt0683670	6.8	18
tt0683680	8.1	19
tt0683691	8.2	21
tt0683701	7.2	15
tt0683711	7.5	24
tt0683735	5.8	17
tt0683745	5.4	23
tt0683755	4.0	13
tt0683765	5.8	24
tt0683775	4.0	11
tt0683785	4.0	13
tt0683795	4.4	24
tt0683817	7.9	11
tt0683831	8.7	84
tt0683841	7.7	15
tt0683851	8.1	16
tt0683861	7.5	10
tt0683871	8.1	92
tt0683881	7.8	77
tt0683891	8.0	107
tt0683901	7.5	176
tt0683911	7.9	80
tt0683921	7.7	85
tt0683931	7.7	87
tt0683941	8.1	46
tt0683951	7.4	44
tt0683961	8.3	52
tt0683971	8.3	58
tt0683981	7.3	32
tt0683991	7.5	28
tt0684001	7.6	41
tt0684011	7.8	58
tt0684038	7.8	116
tt0684048	7.3	115
tt0684058	7.3	123
tt0684068	7.6	133
tt0684137	8.0	7
tt0684147	7.1	756
tt0684157	8.0	1145
tt0684167	7.3	734
tt0684177	8.2	934
tt0684187	8.4	888
tt0684209	6.6	27
tt0684219	6.0	30
tt0684229	6.2	54
tt0684239	6.4	32
tt0684249	5.8	32
tt0684259	5.1	24
tt0684269	5.6	31
tt0684309	9.2	8
tt0684351	7.7	10
tt0684383	7.2	18
tt0684393	7.0	8
tt0684403	8.2	13
tt0684413	7.3	7
tt0684423	7.0	7
tt0684433	7.3	17
tt0684443	7.1	8
tt0684453	6.9	7
tt0684463	8.1	11
tt0684473	7.1	9
tt0684483	6.9	7
tt0684493	7.1	8
tt0684503	7.1	12
tt0684513	7.6	8
tt0684523	6.7	7
tt0684533	7.0	7
tt0684640	7.4	18
tt0684650	8.0	56
tt0684660	7.7	83
tt0684670	7.7	66
tt0684681	7.0	29
tt0684704	7.0	99
tt0684714	6.9	82
tt0684724	6.8	136
tt0684734	7.0	101
tt0684744	7.3	85
tt0684754	7.6	105
tt0684764	7.2	81
tt0684789	9.0	6
tt0684830	7.5	135
tt0684840	7.9	82
tt0684850	7.1	116
tt0684860	7.4	112
tt0684870	7.5	113
tt0684880	7.3	149
tt0684890	7.7	173
tt0684900	7.5	80
tt0684910	7.6	105
tt0684945	6.2	102
tt0684955	8.1	109
tt0684968	7.4	9
tt0684981	1.2	20
tt0685046	5.9	45
tt0685056	6.4	68
tt0685066	5.9	34
tt0685076	6.8	48
tt0685086	6.9	67
tt0685096	6.3	42
tt0685106	6.9	54
tt0685117	6.5	37
tt0685127	6.6	44
tt0685137	6.8	43
tt0685166	7.7	136
tt0685176	8.2	195
tt0685186	7.7	129
tt0685196	7.9	342
tt0685206	8.0	183
tt0685269	4.8	7
tt0685302	8.1	202
tt0685312	8.1	223
tt0685322	8.8	249
tt0685352	5.8	24
tt0685362	7.5	26
tt0685372	7.4	32
tt0685382	7.7	28
tt0685392	7.5	22
tt0685402	7.1	25
tt0685412	8.0	27
tt0685422	7.9	32
tt0685624	7.9	882
tt0685635	6.5	33
tt0685645	6.8	54
tt0685655	9.1	48
tt0685665	9.2	36
tt0685788	3.0	168
tt0685817	7.9	13
tt0685827	7.0	14
tt0685842	6.9	64
tt0685852	7.4	31
tt0685862	7.8	63
tt0685872	7.1	32
tt0685883	7.7	42
tt0685893	8.0	65
tt0685913	7.0	30
tt0686394	8.8	6
tt0686404	8.7	8
tt0686415	7.1	14
tt0686425	7.2	11
tt0686436	7.8	14
tt0686446	6.9	38
tt0686456	7.6	15
tt0686466	7.4	19
tt0686477	7.1	18
tt0686487	7.7	20
tt0686539	8.1	15
tt0686597	8.0	142
tt0686607	8.7	121
tt0686617	7.9	114
tt0686627	7.6	108
tt0686637	7.9	126
tt0686647	7.9	96
tt0686657	7.6	115
tt0686667	7.9	129
tt0686677	7.8	175
tt0686687	8.3	128
tt0686697	7.5	100
tt0686707	7.7	113
tt0686717	8.0	102
tt0686727	8.3	145
tt0686737	7.8	97
tt0686747	7.7	107
tt0686762	6.4	7
tt0686786	7.4	9
tt0686861	7.8	330
tt0686897	7.1	34
